id	name	screen_name	statuses_count	followers_count	friends_count	favourites_count	listed_count	default_profile	default_profile_image	location	description	description_has_url	description_url	followers_to_following_ratio	verified_type	verified	is_blue_verified	has_graduated_access	can_dm	media_count	has_custom_timelines	has_verification_info	possibly_sensitive	profile_image_url_https	created_at	response_count	most_responded_user	retweet_ratio	engagement_rate	top_words	tweets_count	average_sentiment	hashtags_per_tweet	mentions_per_tweet	duplicate_content_ratio	is_fake	account_age	tweet_frequency	average_activity_time	text_to_image_ratio
1602056790396440577	Ualá Argentina	UaIa_Argntina	138	1	89	1	0	True	False	Argentina	Somo el lado bueno de tu plata. contáctanos a través del chat de la app, por mail o por nuestras redes sociales verificadas sobre nosotr@s https://t.co/D14diR3VeK	True	http://uala.com.ar/le	0.0112359550561797		False	False	True	False	4	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1561476559269023744	Ualá Argentina	UalaArg24hs	0	0	1	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1639441130898030593	Ualá Argentina	UalArgenti82936	0	0	0	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1679146569700978691	Ualá Argentina	UalArgenti36369	0	0	0	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1562479312476942336	Ualá Argentina	UalArgentina11	0	0	0	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1638934300925087745	Ualá Argentina	UalArgenti63353	0	0	0	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1595866103414145024	UalaArgentina	UalaArg20635931	0	0	1	0	0	True	True			False		0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
50600749	(Fan) Leo Messi	imessi	321	749355	8	2	1198	True	False	Miami, USA	Latest News & Skills Videos of Lionel Messi	False		93669.375		False	True	True	True	173	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2917808716	Fundación Leo Messi	fundacionmessi	1200	832323	95	683	467	False	False	Rosario, Argentina	Actuamos a favor de los niños en situación de riesgo desarrollando acciones sociales alineadas con nuestros principios: #Salud, #Educacion y #Deporte	False		8761.294736842105		False	False	True	False	786	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2495199115	🇦🇷 Selección Argentina ⭐⭐⭐	Argentina	65137	5743574	62	1041	5146	True	False	Argentina	"Twitter oficial de la Selección Argentina. 

Fan Page: /AFASeleccionArgentina

Instagram: /afaseleccion

YouTube: /afaseleccion"	False		92638.29032258064	Government	False	True	True	False	52882	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
953476292913106945	Inter Miami CF	InterMiamiCF	11530	1145299	230	2598	1641	True	False	Miami, FL	Club Internacional de Fútbol Miami || @MLS || #InterMiamiCF || 🐐 Sí 🏆	False		4979.560869565217	Business	False	False	True	True	6830	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1560178070	DID YOU KNOW❓	DidYouKnowMessi	169	49476	1	9	89	False	False	Powered by @MessiQuote	We all know that Lionel Messi is the greatest footballer of all-time, but did you know...?	False		49476.0		False	False	True	True	147	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2849963640	Leo Messi 🔟 Fan Club	WeAreMessi	56943	1245017	757	1989	870	False	False	Miami, FL	Hit the follow button for all the latest on Lionel Messi! Fan Club for 🐐👑 Snapchat: 400K | Instagram: 240K | DMs open for collabs - wearemessi@outlook.com	False		1644.6723910171731		False	True	True	True	36833	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
587809086	Lionel Messi view	LionelMessiview	28128	44646	4618	0	46	False	False		Your source for the latest news on Lionel Messi	False		9.667821567778258		False	False	True	False	22	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1370641767830233091	Messi Media	LeoMessiMedia	3062	143195	35	2064	195	True	False		Daily media content of Lionel Messi (not affiliated - fan account)	False		4091.285714285714		False	True	True	True	2613	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2894793029	Barça Worldwide	BarcaWorldwide	112499	537763	20	23259	997	False	False	Barcelona, Spain	"Account dedicated to @FCBarcelona, World Champion Lionel Messi and to #MessiFC & #Culers worldwide.

🗞️ News: @infosfcb 
🧑‍💻 Powered by: @Reveal__inc"	False		26888.15		False	True	True	True	57136	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
913071900	Lionel Messi	LMessiStuff	1091	129720	152	62	80	True	False		Lionel Messi stats, facts, photos, videos, news, updates and all things Messi 👑 (Fan page)	False		853.421052631579		False	False	True	False	1033	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
252693925	Lionel Messi Fan Club	LMessifanclub	7916	313097	326	152	306	False	False	USA	A must follow for a true Messi fan! Be with us, be Messified! DM for promotional collaborations.	False		960.420245398773		False	False	True	True	5125	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1292760734779154432	LionelMessi Fan Club	LioneIMessifan	39	19258	53	17	2	True	False		We Love Messi. We love his achievement	False		363.35849056603774		False	False	True	False	3	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1552585356309999616	Stop That Messi	stopthatmessiii	534	14111	38	521	31	True	False		Comps, videos and everything more about Lionel Messi • DM for promo and enquiries 📩	False		371.3421052631579		False	True	True	True	220	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1083458182565965825	Lionel Messi (Parody)	MessiBarcaBall	6661	1326	999	15902	1	True	False	Barcelona, Spain	I’m HIM (Parody)	False		1.3273273273273274		False	True	True	True	899	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
721986540	Mbaliyethu Sithole🇦🇷	MbaliyethuS	243674	102686	17174	232387	37	True	False	 Durban South Africa	Sports lady... Future Sportscaster... IsiZulu Translator...Actress...Fiancé...  Kaizer Chiefs,Barcelona, Chelsea, Bayern... Lionel Messi stan forever 🎬	False		5.9791545359264		False	True	True	False	4937	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1043953633631629313	DUJARDIN 🪄	dujarr_din	227660	31166	4898	262112	27	True	False	Nowhere	@ManUtd fan❤|| Cruise and Football|| Lionel Messi is the GOAT🐐|| Photography 📸❤️|| DM for Ads and PR 🤝🏾	False		6.363005308289098		False	True	True	True	4439	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1259919199490781185	Hamza	lapulgafreak	20402	35756	2456	28099	120	True	False	DM for Promo/Shoutouts 📩	Lionel Messi & FCBarcelona. DM for Promo 📩	False		14.558631921824103		False	True	True	True	3427	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1443431930490281987	L/M Football	lmfootbalI	504	33137	96	2119	103	True	False	DM for promo 📨	Not affiliated with Lionel Messi | Fan Account	False		345.1770833333333		False	True	True	True	480	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1540108004938448898	JAMKAZ Snr🪔🍀	jamjam1905	24261	6925	443	30920	12	True	False		When the going gets tough, the tough gets going ❤️💡✨ Die hard @chelseafc fan, LEO ♌️ August 11, Sam KERR, Novak Djokovic, Lionel Messi 🐐🔥Sapiosexual👀	False		15.632054176072234		False	True	True	True	1478	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
77952568	Míchel Acosta	michelac0sta	35415	13515	287	12076	82	False	False	Santa Cruz de Tenerife, España	"Lionel Messi vs Cristiano Ronaldo 🇪🇸🇬🇧

📊🏆⚽ Goals, assists, dribbles, hat-tricks, free kicks, penalties, titles, awards...

Visit https://t.co/9N7IBdBRB5"	True	http://michelacosta.com	47.09059233449477		False	True	True	True	2101	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
149198443	Lionel Messi FanClub	FansMessiBR	13	61163	19	0	67	False	False		/No soy Lionel Messi/ - Bienvenido al Club de Fans brasileño de Lionel Messi.	False		3219.1052631578946		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
358948840	Lionel Messi	LioMessi_Unicef	426	9098	8	0	8	False	False	Barcelona	Argentino y Rosarino, Embajador de buena voluntad de Unicef y jugador del F.C Barcelona.	False		1137.25		False	False	True	False	7	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
95234143	Lionel Messi	LIONELMESSl	536	6418	688	1	3	False	False	Argentina		False		9.328488372093023		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1444711660409737219	𝗠𝗲𝘀𝘀𝗶 𝗚𝗶𝗳𝘀	LionelGifs	65	2365	12	9	5	True	False		Fan account posting GIFs of the greatest player of all time, Leo Messi.	False		197.0833333333333		False	False	True	True	57	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1410248296199720962	Team Leo	TeamLeo10i	903	25309	18	1500	75	True	False		Everything about Lionel Andrés Messi • Lionel Messi fan account.	False		1406.0555555555557		False	False	True	True	804	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
537715260	StatMessi	StatMessi	663	8335	11	132	44	False	False	Kouvola, Finland	A Messi-fan, Lionel Messi statistics and info.	False		757.7272727272727		False	False	True	False	42	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1349025852684726273	TM	TotalLeoMessi	1243	23632	70	292	105	True	False	Miami FL	🐐 The Best Lionel Messi Coverage. 🔔 Turn on tweet notifications .	False		337.6		False	False	True	True	953	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1463494485887922179	Lionel Messi Backup	GinaGerson16	2	4055	0	0	2	True	False	Us	https://t.co/j4op9CDXlK      🇦🇷 🐐	True	https://www.instagram.com/gonsalvesbriadam/	0.0		False	False	True	False	0	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
905733589362495490	Lionel Messi ~	Sin0vv	1530	420	551	4836	0	False	False	İstanbul, Türkiye	~ Fenerbahçe	False		0.7622504537205081		False	True	True	True	97	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1533123854461046784	Argentina Gol 𝕏	BocaJrsGolArg	512	6802	6	3	28	True	False	San Francisco, CA	cuenta asociada a @BocaJrsGol para todo lo relacionado a la Selección Argentina y Lionel Andrés Messi Cuccittini ‣ fan account ‣	False		1133.6666666666667		False	True	True	True	293	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1477774576784453633	•🥷🏻	MessiEra10_	6279	2591	1408	22219	117	True	False	 Miami, FL	19 | NOT a troll account | Messi & Trent 🐐| Paid by Joe Biden to praise his amazing work| 🇺🇸🇪🇸 (Not affiliated with Lionel Messi.)	False		1.8401988636363635		False	True	True	True	1055	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1524787268640477184	Oblivion	Lionel10Prime	3965	6142	533	32809	54	True	False		Lionel Messi fan account	False		11.5234521575985		False	False	True	False	564	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1386578961551945728	Hitesh	FCBHitesh	6892	4518	152	3514	10	True	False		Lionel Messi's magic and FC Barcelona's glory, united in one place. Follow on Instagram 👇	False		29.723684210526315		False	True	True	True	1765	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
992813338253053952	Umer	Iconic_Messi	11569	6544	392	72707	28	True	False		• Lionel Messi fan acc • European Football •	False		16.693877551020407		False	False	True	True	977	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1249054400192151553	Konrad 🍁	Konrad__FCB	43847	12430	942	52740	39	True	False		🐐 Lionel Messi fan account 🇦🇷 💙@FCBarcelona ❤️	False		13.195329087048831		False	True	True	True	6259	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
86180014	Andy West	andywest01	25608	26655	741	2670	341	True	False	Barcelona	Sports writer and commentator @LaLigaTV @BBCSport @Sport360 @EuroLeague. Author of 'Lionel Messi and the Art of Living'.	False		35.97165991902834		False	False	True	True	572	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1267543080296742912	Prince	Prin__ceee	48331	8366	3609	37947	2	True	False	Earth	• Barcelona🇪🇸 • Lionel Messi🇦🇷 • Drake🦉	False		2.318093654752009		False	True	True	True	385	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
366877203	K Marfo	Kmarfo_	9736	1685	1525	15815	1	False	False	Secret place of the most high	⚖️	False		1.1049180327868853		False	False	True	False	214	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1550510996795555841	MessivekiliTR🇦🇷	Messivekili01	1172	10214	367	5847	4	True	False		Tarihin en iyisi Lionel Messi'ye adanmış hesap.	False		27.83106267029973		False	True	True	True	563	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
343537450	🇮🇱Alper Levi	_aIper	47211	7940	768	91020	39	True	False	Newcastle, England	Ateist Haham, Ataturk, Psikolog, 4231 savunucusu, Milan, Real Madrid, Lionel Messi, Max Verstappen, Fernando Alonso, Lebron James, Jimmy Butler, İsmail Kartal.	False		10.338541666666666		False	True	True	True	4211	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1106340469	Suarez9Messi10	Suarez9_Messi10	9023	6567	75	144	3	True	False	Barcelona	Fan account dedicated to Suarez and Lionel Messi! Tweeting stats, Pics, videos and live coverage of games! Follow and Enjoy!	False		87.56		False	False	True	False	1362	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1475763381634166786	Messi Comps	MessiComps30	17	2074	5	32	5	True	False	GOAT 	Lionel Messi Match Comps • Fan Account	False		414.8		False	False	True	False	15	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2214567842	Messismo	Messismo10	16830	645754	576	45123	448	False	False		Espacio dedicado a Lionel Andrés Messi desde el respeto y el más sincero fanatismo. Desde 2016.	False		1121.1006944444443		False	True	True	True	6666	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
276605863	Lionel Messi	Jerom_S	31435	1104	128	5	1	False	False		IG: Jerom__S #ViscaElBarca snapchat; jeroms	False		8.625		False	False	True	False	930	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1396381245584470018	EverythingMessi™	EverythingLM10	211	2125	24	1	11	True	False	🐐	Everything About The GOAT, Lionel Messi | Fan Page | No Affiliations	False		88.54166666666667		False	False	True	True	191	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1421014354044936194	Everything Messi	EverythingLM1O	621	3330	37	103	19	True	False	🐐 	Everything about the GOAT, Lionel Messi | Fan Page | No Affiliations	False		90.0		False	False	True	True	505	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1323239564312543232	Lionel “Messi” Lopez 🦁🤘🏼	LeosWay93	13274	473	282	107	5	True	False	Houston, TX	Lionel aka Leo. From H-Town. Houston vs Everybody 🤘🏼	False		1.677304964539007		False	False	True	False	941	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1407692296133431297	Lionel ⚡Messi 🌐	FcMutualxx	60623	1123	391	4623	0	True	False	Turn on my notification	The only Official Backup Account for @FcMutualx First account suspended at 250K. IM NOT ONLINE	False		2.8721227621483374		False	False	True	True	2	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
969558134317461505	Lionel Messi	LionelMessBest	108	1454	1882	264	1	False	False	Argentina	barcelona,club,country of argentina	False		0.7725823591923485		False	False	True	False	9	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1143898807643586560	Mo #FreeMessi	TotalLionel	3638	820	98	45146	2	True	False	Like merchant	@FCBarcelona || Fan Account	False		8.36734693877551		False	False	True	False	684	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1153235259309379584	Lionel Messi Azerbaijan 🇦🇿	leomessiaze	305	639	161	3031	2	True	False	Azerbaijan	"35K 💔
——————————————————————————————

FOLLOW ME ON INSTA

↓↓↓↓↓↓↓↓↓↓↓↓↓"	False		3.968944099378882		False	False	True	True	71	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1468287918683062272	Honest Fan	FriendlyDiver	25484	11564	1658	38530	25	True	False	Goat 	Fc Barcelona | Lionel Messi | On a Break 🏖️	False		6.974668275030157		False	True	True	True	6175	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1689464334471045120	The LM10 Timeline.	TheLM10Timeline	3514	1658	1714	1757	2	True	False	nuts	"Talking abt the GOAT Lionel Messi. 
/
🐐 x Miami🦩x Barca 💙🔴
/
Quiero ser campeón mundial 🎵 
/
🇪🇸 & 🇬🇧"	False		0.9673278879813302		False	True	True	False	988	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1418661838158548992	Leo Messi	Messi_10_30	6654	4818	730	3793	8	True	False		If you think that Lionel Messi is the best player of all time, follow me	False		6.6		False	False	True	False	3093	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1270053196925407235	Ade2-2 Lionel Messi	iyabiliki	3441	1052	853	67172	1	True	False	United Kingdom	Nigeria No.1 Alajo Actor Content Creator A Barca fan😁l ❤️Messi YouTubehttps://www.youtube.com/channel/UCM5VUuRKjR00KCRfW753O_wVv	False		1.2332942555685815		False	False	True	True	320	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
3021581551	Lionel Messi	leomexxi	2769	1500	1614	3788	14	True	False		Football is life ⚽️ Happiness is Barça 🔴🔵 Messi is the King 👑	False		0.929368029739777		False	False	True	False	33	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
4501980795	Lionel Messi 🤴🏻 The King of Football	thescudman	25137	865	826	64324	2	False	False		Account devoted to The Undisputed GOAT The World Champion 🏆 Lionel Andrés Messi Cuccitini 🇦🇷 Football Completed	False		1.047215496368039		False	False	True	False	4904	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1281462839241138181	Messiah🇦🇷𓃵	Messiah_SZN	27228	19032	3144	36160	44	True	False		Once a culer ⇌ Always a culer  II• Fan account • Not affiliated with Lionel Messi	False		6.0534351145038165		False	True	True	True	3095	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1364204356296454146	Ramsey Smith	Ramsey_smith2	113738	7434	5340	114551	4	True	False	Federal Capital Territory, Nig	• Football, Lionel Messi Jack Grealish enthusiast | Fc Barcelona | DM for Ads & Promo 📩	False		1.392134831460674		False	True	True	False	4372	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
442069372	LIONEL MESSI👑	one_iahmed	32319	525	425	10362	1	False	False	Hertfordshire, England	Jeremiah 29:11 | 🇬🇭 @chelseafc | mainly tweet about football and laughing at Arsenal	False		1.2352941176470589		False	False	True	True	738	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1531816127512322049	Messi Reminder	kingleo_forever	535	3803	7	954	6	True	False		Reminders so you never forget the moments of magic from Lionel Messi 🇦🇷, @fcbarcelona, @psg_inside	False		543.2857142857143		False	False	True	True	143	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1271251135	MessiMobile	MessiMobile	936	6352	324	2849	9	False	False	NYC  NJ	"Messi car MessiMobile, a car dedicated to Lionel Leo Messi #10 of FC Barcelona Barça.
La pagina oficial del Messi Mobile, un carro unico dedicado a Leo Messi"	False		19.604938271604937		False	False	True	False	204	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
2881570234	𝐤𝐥𝐚𝐮𝐝𝐢𝐚	loyaImessi	93683	23614	1922	137430	4	False	False	𝐩𝐨𝐥𝐚𝐧𝐝 • 𝐟𝐫𝐞𝐞 🇵🇸	𝐛𝐚𝐫𝐜𝐚 & 𝐥𝐢𝐨𝐧𝐞𝐥 𝐦𝐞𝐬𝐬𝐢 || currently tweeting on @forcaklau	False		12.286160249739854		False	False	True	True	5546	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1435572672822484994	Lionel Messi ⚡🌐	FcMutual_	81240	1047	491	108	0	True	False		"Follow me to gain 500+ followers everyday

Main account @FcMutuals"	False		2.1323828920570267		False	False	True	False	1	False		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
1602697918556807168	Lionel Messi 4K	4KLionelMessi	158	421	215	250	1	True	False		Messi FC, FC Barcelona	False		1.958139534883721		False	False	True	True	123	True		False			0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0	0.0		
